id,shape,carat,style,gold,image,image_filename,category
1628,round,2.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-076RD_R1.jpg?v=1753339775,1628_DDPO-076RD_R1.jpg,necklace
1629,emerald,3.75,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-079EM_R1.jpg?v=1753426753,1629_DDPO-079EM_R1.jpg,necklace
1630,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-082RD_R1.jpg?v=1753427769,1630_DDPO-082RD_R1.jpg,necklace
1631,princess,3.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-080PR_R1.jpg?v=1753427129,1631_DDPO-080PR_R1.jpg,necklace
1632,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-081RD_R1.jpg?v=1753427428,1632_DDPO-081RD_R1.jpg,earring
1633,round,5.75,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-083RD_R1.jpg?v=1753428130,1633_DDPO-083RD_R1.jpg,earring
1634,marquise,1.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-084MQ_R1.jpg?v=1753428476,1634_DDPO-084MQ_R1.jpg,necklace
1635,round,3.5,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-045RD_R1.jpg?v=1753429360,1635_DDPO-045RD_R1.jpg,necklace
1636,emerald,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-085EM_R1.jpg?v=1753428831,1636_DDPO-085EM_R1.jpg,necklace
1637,round,2.0,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-089RD_R1.jpg?v=1753433163,1637_DDPO-089RD_R1.jpg,earring
1638,round,0.5,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-086RD_R1.jpg?v=1753429694,1638_DDPO-086RD_R1.jpg,necklace
1639,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-100RD_R1.jpg?v=1753433448,1639_DDPO-100RD_R1.jpg,necklace
1640,round,1.5,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-087RD_R1.jpg?v=1753430235,1640_DDPO-087RD_R1.jpg,earring
1641,round,1.75,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-106MQ_R1.jpg?v=1753434084,1641_DDPO-106MQ_R1.jpg,necklace
1642,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-105RD_R1.jpg?v=1753433759,1642_DDPO-105RD_R1.jpg,earring
1643,emerald,1.0,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/DDPO-110EM_R1.jpg?v=1753434431,1643_DDPO-110EM_R1.jpg,earring
1644,round,0.5,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-002RD_R1.jpg?v=1753260337,1644_AITM-002RD_R1.jpg,necklace
1645,round,0.5,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-003C_R1.jpg?v=1753260927,1645_AITM-003C_R1.jpg,necklace
1646,pear,3.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-009_R1.jpg?v=1759729906,1646_AITM-009_R1.jpg,necklace
1647,round,3.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-005TRD_R1.jpg?v=1753262365,1647_AITM-005TRD_R1.jpg,necklace
1648,round,0.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-007RD_R1.jpg?v=1753262844,1648_AITM-007RD_R1.jpg,necklace
1649,round,0.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-016RD_R1.jpg?v=1753263674,1649_AITM-016RD_R1.jpg,necklace
1650,pear,2.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-017PE_R1.jpg?v=1753264036,1650_AITM-017PE_R1.jpg,necklace
1651,oval,2.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-051COV_R1.jpg?v=1753265877,1651_AITM-051COV_R1.jpg,necklace
1652,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-052RD_R1.jpg?v=1753266263,1652_AITM-052RD_R1.jpg,necklace
1653,marquise,3.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-069MQ_R1.jpg?v=1753268293,1653_AITM-069MQ_R1.jpg,necklace
1654,emerald,1.75,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-059EM_R1_912e343b-0229-47d0-a412-487a49b2cd17.jpg?v=1753267888,1654_AITM-059EM_R1_912e343b-0229-47d0-a412-487a49b2cd17.jpg,earring
1655,round,0.25,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-057RD_R1.jpg?v=1753266611,1655_AITM-057RD_R1.jpg,earring
1656,princess,1.75,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-070_R1.jpg?v=1753268725,1656_AITM-070_R1.jpg,earring
1657,heart,4.25,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-071_R1.jpg?v=1753269110,1657_AITM-071_R1.jpg,earring
1658,marquise,2.5,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-072MQ_R1.jpg?v=1753269476,1658_AITM-072MQ_R1.jpg,necklace
1659,pear,2.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-074PE_R1.jpg?v=1753270254,1659_AITM-074PE_R1.jpg,necklace
1660,pear,4.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-073PE_R1.jpg?v=1753269862,1660_AITM-073PE_R1.jpg,necklace
1661,oval,3.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AITM-075OV_R1.jpg?v=1753271035,1661_AITM-075OV_R1.jpg,necklace
1662,oval,0.75,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-003PA_R1_180e13e4-05ce-4806-bd53-f79a62d9e5cc.jpg?v=1753347202,1662_AIPS-003PA_R1_180e13e4-05ce-4806-bd53-f79a62d9e5cc.jpg,earring
1663,emerald,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-037_R1.jpg?v=1752588924,1663_GJPO-037_R1.jpg,necklace
1664,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-120_R1.jpg?v=1752663053,1664_GJPO-120_R1.jpg,earring
1665,princess,0.5,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-004PB_R1.jpg?v=1753347472,1665_AIPS-004PB_R1.jpg,earring
1666,round,1.5,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-006PC_R1_b0f8efe5-9131-444c-b398-ea3184473727.jpg?v=1753348494,1666_AIPS-006PC_R1_b0f8efe5-9131-444c-b398-ea3184473727.jpg,earring
1667,pear,0.5,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-005P_R1.jpg?v=1753347859,1667_AIPS-005P_R1.jpg,earring
1668,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-007PB_R1_723f79ff-b896-432f-9916-e9380867b0a8.jpg?v=1753349473,1668_AIPS-007PB_R1_723f79ff-b896-432f-9916-e9380867b0a8.jpg,earring
1669,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-009P_R1.jpg?v=1753352458,1669_AIPS-009P_R1.jpg,earring
1670,round,1.0,solitaire,rose,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-010P_R1_cb608f9b-24d8-41c1-b0ca-495e03819130.jpg?v=1753352896,1670_AIPS-010P_R1_cb608f9b-24d8-41c1-b0ca-495e03819130.jpg,earring
1671,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-011P_R1.jpg?v=1753353170,1671_AIPS-011P_R1.jpg,earring
1672,princess,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-026P_R1.jpg?v=1753353472,1672_AIPS-026P_R1.jpg,earring
1673,round,2.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-032PPE_R1_ece0b250-e6e6-49f3-8faa-4294fb3e0c1e.jpg?v=1753354600,1673_AIPS-032PPE_R1_ece0b250-e6e6-49f3-8faa-4294fb3e0c1e.jpg,necklace
1674,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-043PRD_R1.jpg?v=1753355596,1674_AIPS-043PRD_R1.jpg,necklace
1675,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-040PRD_R1_84ab2f40-42c5-48f1-90a7-a4426440d417.jpg?v=1753355186,1675_AIPS-040PRD_R1_84ab2f40-42c5-48f1-90a7-a4426440d417.jpg,necklace
1676,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-044PRD_R1.jpg?v=1753358829,1676_AIPS-044PRD_R1.jpg,necklace
1677,oval,1.25,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-051POV_R1.jpg?v=1753361418,1677_AIPS-051POV_R1.jpg,earring
1678,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-069PRD_R1_c5d537b7-23a5-4f3f-ab0c-5d5bb3a53bc0.jpg?v=1753367257,1678_AIPS-069PRD_R1_c5d537b7-23a5-4f3f-ab0c-5d5bb3a53bc0.jpg,earring
1679,emerald,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-072PEM_R1.jpg?v=1753367591,1679_AIPS-072PEM_R1.jpg,earring
1680,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-077PRD_R1.jpg?v=1753368395,1680_AIPS-077PRD_R1.jpg,earring
1681,asscher,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-078P_R1.jpg?v=1753369810,1681_AIPS-078P_R1.jpg,earring
1682,round,1.25,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-076PRD_R1.jpg?v=1753368052,1682_AIPS-076PRD_R1.jpg,earring
1683,heart,2.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-091P_R1.jpg?v=1753371231,1683_AIPS-091P_R1.jpg,necklace
1684,marquise,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-083P_R1.jpg?v=1753370145,1684_AIPS-083P_R1.jpg,necklace
1685,heart,3.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-086PMQ_R1.jpg?v=1753370485,1685_AIPS-086PMQ_R1.jpg,necklace
1686,pear,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-123P_R1_9bbc0ca6-8f28-40f3-9562-6448e6f3bbba.jpg?v=1753426248,1686_AIPS-123P_R1_9bbc0ca6-8f28-40f3-9562-6448e6f3bbba.jpg,necklace
1687,heart,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-094P_R1.jpg?v=1753425379,1687_AIPS-094P_R1.jpg,earring
1688,heart,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPS-095PAHR_R1.jpg?v=1753425793,1688_AIPS-095PAHR_R1.jpg,necklace
1689,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-160_R1.png?v=1752554288,1689_GJPO-160_R1.png,necklace
1690,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-148RD_Y1.jpg?v=1751519689,1690_AIPO-148RD_Y1.jpg,earring
1691,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-126_W1.jpg?v=1751519689,1691_AIPO-126_W1.jpg,earring
1692,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-115RD_W1.jpg?v=1752145705,1692_AIPO-115RD_W1.jpg,necklace
1693,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-113RD_Y1.jpg?v=1752145725,1693_AIPO-113RD_Y1.jpg,necklace
1694,heart,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-100RD_Y1.jpg?v=1751519689,1694_AIPO-100RD_Y1.jpg,earring
1695,heart,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-087HR_R1.jpg?v=1752145746,1695_AIPO-087HR_R1.jpg,earring
1696,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-043RD_W1.jpg?v=1751538630,1696_AIPO-043RD_W1.jpg,earring
1697,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-086RD_R1.jpg?v=1752145774,1697_AIPO-086RD_R1.jpg,earring
1698,oval,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-085_R1.jpg?v=1752145797,1698_AIPO-085_R1.jpg,earring
1699,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-084_W1.jpg?v=1752145828,1699_AIPO-084_W1.jpg,necklace
1700,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-031_R1.jpg?v=1751536787,1700_AIPO-031_R1.jpg,necklace
1701,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-082_Y1.jpg?v=1752145854,1701_AIPO-082_Y1.jpg,necklace
1702,cushion,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-030OV_W1.jpg?v=1751535603,1702_AIPO-030OV_W1.jpg,earring
1703,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-081A_Y1.jpg?v=1752145882,1703_AIPO-081A_Y1.jpg,earring
1704,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-079_R1.jpg?v=1752145924,1704_AIPO-079_R1.jpg,earring
1705,asscher,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-025CU_Y1.jpg?v=1751534408,1705_AIPO-025CU_Y1.jpg,earring
1706,pear,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-024_R1.jpg?v=1751532633,1706_AIPO-024_R1.jpg,necklace
1707,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-022PE_Y1.jpg?v=1751532139,1707_AIPO-022PE_Y1.jpg,earring
1708,emerald,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-020_R1.jpg?v=1751531595,1708_AIPO-020_R1.jpg,earring
1709,pear,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-077PE_R1.jpg?v=1752145945,1709_AIPO-077PE_R1.jpg,earring
1710,emerald,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-018_R1.jpg?v=1751530997,1710_AIPO-018_R1.jpg,earring
1711,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-014_R1.jpg?v=1751524331,1711_AIPO-014_R1.jpg,earring
1712,pear,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-013RD_W1.jpg?v=1751522482,1712_AIPO-013RD_W1.jpg,necklace
1713,pear,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-012PE_R1.jpg?v=1751520130,1713_AIPO-012PE_R1.jpg,earring
1714,emerald,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-076EM_R1.jpg?v=1752145965,1714_AIPO-076EM_R1.jpg,necklace
1715,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-009PE_R1.jpg?v=1751519410,1715_AIPO-009PE_R1.jpg,earring
1716,emerald,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/AIPO-003_Y1.jpg?v=1751518011,1716_AIPO-003_Y1.jpg,necklace
1717,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-018_Y1.jpg?v=1750237473,1717_GJPO-018_Y1.jpg,earring
1718,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-020_R1.jpg?v=1750416747,1718_GJPO-020_R1.jpg,earring
1719,round,3.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-022_R1.jpg?v=1750416686,1719_GJPO-022_R1.jpg,necklace
1720,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-025_W1.jpg?v=1750416606,1720_GJPO-025_W1.jpg,earring
1721,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-026_R1.jpg?v=1750416566,1721_GJPO-026_R1.jpg,necklace
1722,round,0.25,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-028_R1.jpg?v=1750416504,1722_GJPO-028_R1.jpg,necklace
1723,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-020_R1.jpg?v=1750505926,1723_GJTM-020_R1.jpg,necklace
1724,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-032_R1.jpg?v=1750505911,1724_GJTM-032_R1.jpg,necklace
1725,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-022_R1.jpg?v=1750505913,1725_GJTM-022_R1.jpg,necklace
1726,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-021_Y1.jpg?v=1750505917,1726_GJTM-021_Y1.jpg,necklace
1727,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-023_R1.jpg?v=1750505908,1727_GJTM-023_R1.jpg,necklace
1728,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-027_R1.jpg?v=1750505901,1728_GJTM-027_R1.jpg,necklace
1729,heart,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-025_R1.jpg?v=1750505903,1729_GJTM-025_R1.jpg,necklace
1730,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-030_R1_9df652d0-bb33-4db0-bd9c-6fb9ffba56c6.jpg?v=1750505891,1730_GJTM-030_R1_9df652d0-bb33-4db0-bd9c-6fb9ffba56c6.jpg,necklace
1731,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-028_W1.jpg?v=1750505896,1731_GJTM-028_W1.jpg,necklace
1732,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-034_R1_013ddd60-d1c8-44f1-ab63-a39bbf5b5354.jpg?v=1750505887,1732_GJTM-034_R1_013ddd60-d1c8-44f1-ab63-a39bbf5b5354.jpg,necklace
1733,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-029_R1_f072d667-0968-41f9-8c5e-0bd36adc783d.jpg?v=1753778747,1733_GJTM-029_R1_f072d667-0968-41f9-8c5e-0bd36adc783d.jpg,necklace
1734,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-039_Y1.jpg?v=1750505881,1734_GJTM-039_Y1.jpg,necklace
1735,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-038_R1.jpg?v=1750505883,1735_GJTM-038_R1.jpg,necklace
1736,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-035_Y1.jpg?v=1750505885,1736_GJTM-035_Y1.jpg,necklace
1737,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-040_Y1.jpg?v=1750505879,1737_GJTM-040_Y1.jpg,necklace
1738,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-003_R1.jpg?v=1750505972,1738_GJTM-003_R1.jpg,necklace
1739,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-004_R1.jpg?v=1750505970,1739_GJTM-004_R1.jpg,necklace
1740,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-005_Y1.jpg?v=1750505961,1740_GJTM-005_Y1.jpg,necklace
1741,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-006_R1.jpg?v=1750505957,1741_GJTM-006_R1.jpg,necklace
1742,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-007_R1.jpg?v=1750505955,1742_GJTM-007_R1.jpg,necklace
1743,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-010_W1.jpg?v=1750505949,1743_GJTM-010_W1.jpg,necklace
1744,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-009_R1.jpg?v=1750505951,1744_GJTM-009_R1.jpg,necklace
1745,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-008_R1.jpg?v=1750505953,1745_GJTM-008_R1.jpg,necklace
1746,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-011_R1.jpg?v=1750505947,1746_GJTM-011_R1.jpg,necklace
1747,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-012_R1.jpg?v=1750505945,1747_GJTM-012_R1.jpg,necklace
1748,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-013_R1.jpg?v=1750505943,1748_GJTM-013_R1.jpg,necklace
1749,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-015_R1.jpg?v=1750505938,1749_GJTM-015_R1.jpg,earring
1750,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-019_W1.jpg?v=1750505929,1750_GJTM-019_W1.jpg,necklace
1751,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-017_R1.jpg?v=1750505935,1751_GJTM-017_R1.jpg,necklace
1752,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-018_R1.jpg?v=1750505932,1752_GJTM-018_R1.jpg,necklace
1753,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJTM-016_Y1.jpg?v=1750505936,1753_GJTM-016_Y1.jpg,necklace
1754,heart,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-014_R1.jpg?v=1750414074,1754_GJPO-014_R1.jpg,necklace
1755,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-013_R1.jpg?v=1750414132,1755_GJPO-013_R1.jpg,earring
1756,round,2.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-012_R1.jpg?v=1750414194,1756_GJPO-012_R1.jpg,earring
1757,pear,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-095_R1.jpg?v=1750414394,1757_GJPO-095_R1.jpg,necklace
1758,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-094_Y1.jpg?v=1750236699,1758_GJPO-094_Y1.jpg,necklace
1759,pear,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-093_Y1.jpg?v=1750236715,1759_GJPO-093_Y1.jpg,earring
1760,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-098_R1.jpg?v=1750417138,1760_GJPO-098_R1.jpg,necklace
1761,pear,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-092_R1.jpg?v=1750417325,1761_GJPO-092_R1.jpg,earring
1762,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-096_R1.jpg?v=1750414716,1762_GJPO-096_R1.jpg,necklace
1763,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-091_R1.jpg?v=1750414795,1763_GJPO-091_R1.jpg,necklace
1764,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-090_R1.jpg?v=1750414851,1764_GJPO-090_R1.jpg,earring
1765,cushion,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-089_R1.jpg?v=1750414904,1765_GJPO-089_R1.jpg,necklace
1766,pear,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-079_R1.jpg?v=1750415129,1766_GJPO-079_R1.jpg,necklace
1767,round,1.0,solitaire,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-088_Y1.jpg?v=1750236791,1767_GJPO-088_Y1.jpg,earring
1768,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-087_W1.jpg?v=1750415361,1768_GJPO-087_W1.jpg,necklace
1769,round,1.75,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-078_R1.jpg?v=1750415448,1769_GJPO-078_R1.jpg,necklace
1770,round,1.0,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-076_R1.jpg?v=1750415609,1770_GJPO-076_R1.jpg,necklace
1771,round,4.75,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-075_R1.jpg?v=1750415701,1771_GJPO-075_R1.jpg,earring
1772,pear,2.3,pendant,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-086_R1.jpg?v=1750415810,1772_GJPO-086_R1.jpg,necklace
1773,princess,3.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-074_W1.jpg?v=1750415862,1773_GJPO-074_W1.jpg,earring
1774,round,1.0,halo,yellow,https://cdn.shopify.com/s/files/1/0695/7524/6002/files/GJPO-085_W1.jpg?v=1750415943,1774_GJPO-085_W1.jpg,earring
